tweet,label
githeri media cant focus on elections,fake
"whatever the outcome, we are all brothers and sisters whether you support @user or @user hii kenya ni yetu sote may we dwell in peace and liberty god bless kenya",fact
ruto ananipea stress sasa!! we need change!! we voted for change we want bottom up economy kenya kwanza rutothe5th kenyaelections2022 iebc kenyadecides2022 @user,neutral
nafanya my time nikilindwa kwa hii dunia fgdkdk them elections,neutral
in an interview with spice fm this morning grand mulla revealed that he doesnt like baba because every time he goes to the ballot to send jakom to bondo he always finds a way to be part of the ruling government making his vote useless,fact
real winners and losers of presidential elections have allegedly bn personally informed yesterday afternoon kindly dont bring drama kenya has suffered enough tafadhali,fake
bravinyuri they re tired of conmanship since ad baba can t be the only one complaining about injustice yet he has been in government for 5 years but instead of fixing iebc he went on a looting spree let the bondo conman retire,neutral
president select pf the iebc has been caught red handed that venezuelian foreigner left evidence in the official portal and it is still there right now hio haina come back my friends,fake
@user @user @user pitisha salamu zangu kwa mzee jakom from county 001 and please remind his excellency rt hon baba raila odinga that i still have a date with him at the ballot in nyali constituency mpaka kitaeleweka,neutral
@user @user a move from presidential aspirant the new title is presidential candidate next stop president elect @user start kuzoea rais wako mapema he will be in the ballot,neutral
and then someone wants to postpone elections asha pris we ve had it,neutral
ata mkituibia kura bado yuko ndani wajakoya the 5th,fake
and @user had to fly a mathematics professor from jkuat to solve the chererror kenya tuko na jokes,neutral
be re elected now he is out because election is around the corner so as we can rubberstand his project @user this time round tuko rada they only need us during elections after we elect them wanatuita wezi washenzi na wahalifu wa kila aina 2 3,neutral
@user wacheni raila amekua kwa ballot since 2007 hii yenu nayo ni peer pressure,neutral
james orengo arguing that iebc didn t conduct free and fair elections yet the same iebc declared him as governor elect of siaya county wajinga waliisha kenya,neutral
may the lord grant @user victory in the upcoming kakamega county gubernatorial elections mungu mbele,neutral
tulisema hapa ni kuoga na kurudi soko baba the 6th 2027,neutral
"skmusyoka as the most valuable player of the match tunashukuru, a cut above the rest kenya will not forget thewiperparty",neutral
post elections fever noma sana,neutral
"we decided to choose marthakarua ndo ikuwe baba na mama lakini wap,we invited @user awaimbie lakini wapi",neutral
another beautiful morning to reassure our azimio family that baba has won the elections we are now waiting for chebukati to do the needful our it specialist georgenjoroge_ has tallied all the forms 34bs vis a vis 34aÃ¢â‚¬â„¢s and all the figures are in our favourÃ¢â‚¬Â¦ alhamdulilah,fake
elections period should never be a time to curse words at each other but instead a good time to embrace each other and spread love and unity across the entire nation demokrasia yetu,fact
bado mnaongelea elections na kuna games kesho,neutral
@user @user @user @user however if @user wins we will not dare impeach him! wueh! akuwe tu president pole pole miaka zake,fake
@user salami sio kura kwa ballot mambo ni different,neutral
wanasiasa wameanza kucheza na ballot papers and boxes let the games begin haha,fake
@user @user @user @user @user @user uko independent seat ya mp ground ni yellow kila mahali,neutral
period ya elections hua mnarushiana hate manoma,fact
caregivers and persons living with ncds presenting their advocacy asks to different county leaders in @user the call is for the county to increase priority and investment for ncds as they prepare for cidp process after elections tuongeencds,fact
@user @user @user mtu ujulikana undani wake kwa mambo yake when things did not go your way instead of keeping cool you lashed out and ended your life in politics,fake
i4f6pnwhyl just finished watching this film called ni sisi and it highlights alot kwanza sahii that we are not so far from the elections it s a must watch hope we all learn from it,neutral
@user things are thick vile vitu inaenda halafu hujui outcome ya elections,fact
bety_chepchumba precisely when i checked the iebc portal a day before chebukati announced the cooked results baba was a head of ruto with 1 5 milioni votes baba had 7 4 million and ruto had 6 1 million votes,fake
@user @user that s the feeling odm has had for the last 4 elections but this one no more mr kitandawili but president raila,neutral
tuko hapa tunangoja kutoa unye tuweke mtu mwingine kesho peaceful elections wakuu kenyanventriloquist nairobi kenya,fact
@user @user @user @user every kenyan voter has the right to form participate in a political party candaign for a political cause free fair and elections voteyangustakeyangu elections bila noma,fact
mukhisa kituyi needs amerix classes ndio afocus on elections instead of erections,neutral
i am reliably informed that our learned friends are not happy with these concession speeches politicians are making across the country very few let s meet in court in this elections wakili @user,neutral
@user alaf mkuu these other iebc commissioners at parallel press conference at serena hotel kiasi si wamefunga mlango mwingine eti kiasi iko dosari naaa last few moments of counting thus weren t party to chairman s announcement tu watch eh,fact
thank you god i'm here for this new to the president elect @user mungu na wewe,neutral
i was live on instagram alafu waka chukua account yangu ok that was hilarious vile ime jizima jubilee kwani hamja choka anyways kesho na fungua ingine after elections hamna powers,neutral
dp promised comrade to turn helb loan to grant for god sake he was the dp for 9 years and didn t implemented it what could make us to believe him now because anataka kura we shall fail him in the ballot 2022 the same way he failed us for those 9 years tit for tat is a fair game ??,neutral
@user what does it say about @user beating babaa in mlima kenya where we were told is now blue,fact
haha ka sikuenda shuleni she doesn t deserve definitely in iebc next time find someone who has all the qualification that apply with work please,neutral
